Entry	Gene names	Entry name	Gene ontology IDs	Organism	Protein names
Q9PPL4	rsmH mraW Cj0693c	RSMH_CAMJE	GO:0005737; GO:0071424; GO:0070475	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Ribosomal RNA small subunit methyltransferase H (EC 2.1.1.199) (16S rRNA m(4)C1402 methyltransferase) (rRNA (cytosine-N(4)-)-methyltransferase RsmH)
Q9PPC1	ruvA Cj0799c	RUVA_CAMJE	GO:0005524; GO:0003677; GO:0006310; GO:0006281; GO:0009379; GO:0009432; GO:0009378	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12)
Q9PMT7	ruvB Cj1362	RUVB_CAMJE	GO:0005524; GO:0003677; GO:0006310; GO:0006281; GO:0009432; GO:0009378	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12)
Q9PLU8	ruvC Cj1731c	RUVC_CAMJE	GO:0006310; GO:0006281; GO:0008821; GO:0000287; GO:0003676	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4) (Holliday junction nuclease RuvC) (Holliday junction resolvase RuvC)
Q0P9V7	secA Cj0942c	SECA_CAMJE	GO:0005524; GO:0005737; GO:0065002; GO:0046872; GO:0005886; GO:0017038; GO:0006605	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Protein translocase subunit SecA
Q9PMS2	selA Cj1378	SELA_CAMJE	GO:0004125; GO:0005737; GO:0001514; GO:0097056	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	L-seryl-tRNA(Sec) selenium transferase (EC 2.9.1.1) (Selenocysteine synthase) (Sec synthase) (Selenocysteinyl-tRNA(Sec) synthase)
Q9PMF9	selD Cj1504c	SELD_CAMJE	GO:0005524; GO:0000287; GO:0004756; GO:0016260	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Selenide, water dikinase (EC 2.7.9.3) (Selenium donor protein) (Selenophosphate synthase)
Q9PIH3	serC Cj0326	SERC_CAMJE	GO:0006564; GO:0004648; GO:0005737; GO:0030170; GO:0008615	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase) (PSAT)
Q0PBW9	sodB Cj0169	SODF_CAMJE	GO:0046872; GO:0004784	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Superoxide dismutase [Fe] (EC 1.15.1.1)
O69302	ssb Cj1071	SSB_CAMJE	GO:0006260; GO:0003697	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Single-stranded DNA-binding protein (SSB)
Q9PNI9	smpB Cj1105	SSRP_CAMJE	GO:0003723; GO:0005737; GO:0070929	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	SsrA-binding protein (Small protein B)
Q0P9F7	sstT Cj1097	SSTT_CAMJE	GO:0016021; GO:0005886; GO:0022889; GO:0017153; GO:0015565	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Serine/threonine transporter SstT (Na(+)/serine-threonine symporter)
Q9PHY1	sucC Cj0533	SUCC_CAMJE	GO:0005524; GO:0000287; GO:0030145; GO:0004775; GO:0006099	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Succinyl-CoA ligase [ADP-forming] subunit beta (EC 6.2.1.5) (Succinyl-CoA synthetase subunit beta) (SCS-beta)
Q9PIK6	surE Cj0293	SURE_CAMJE	GO:0008253; GO:0005737; GO:0046872; GO:0000166	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	5'-nucleotidase SurE (EC 3.1.3.5) (Nucleoside 5'-monophosphate phosphohydrolase)
Q9PI05	alaS Cj0506	SYA_CAMJE	GO:0005524; GO:0004813; GO:0006419; GO:0005737; GO:0000049; GO:0008270	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)
Q9PPB8	cysS Cj0802	SYC_CAMJE	GO:0005524; GO:0004817; GO:0006423; GO:0005737; GO:0008270	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)
Q9PHM7	aspS Cj0640c	SYDND_CAMJE	GO:0005524; GO:0050560; GO:0005737; GO:0003676; GO:0006418	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Aspartate--tRNA(Asp/Asn) ligase (EC 6.1.1.23) (Aspartyl-tRNA synthetase) (AspRS) (Non-discriminating aspartyl-tRNA synthetase) (ND-AspRS)
Q9PP78	gltX1 gltX2 Cj0845c	SYE1_CAMJE	GO:0005524; GO:0005737; GO:0004818; GO:0006424; GO:0000049	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Glutamate--tRNA ligase 1 (EC 6.1.1.17) (Glutamyl-tRNA synthetase 1) (GluRS 1)
O52914	gltX2 gltX1 Cj1288c	SYE2_CAMJE	GO:0005524; GO:0005737; GO:0004818; GO:0006424; GO:0000049	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Glutamate--tRNA ligase 2 (EC 6.1.1.17) (Glutamyl-tRNA synthetase 2) (GluRS 2)
Q9PP34	pheS Cj0897	SYFA_CAMJE	GO:0005524; GO:0005737; GO:0000287; GO:0004826; GO:0006432; GO:0000049	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)
Q9PP35	pheT Cj0896	SYFB_CAMJE	GO:0005524; GO:0003677; GO:0006281; GO:0005737; GO:0000287; GO:0004826; GO:0006432; GO:0000049; GO:0008033	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS)
Q9PPK3	glyQ Cj0704	SYGA_CAMJE	GO:0005524; GO:0005737; GO:0004820; GO:0006426	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Glycine--tRNA ligase alpha subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase alpha subunit) (GlyRS)
Q9PPF4	hisS Cj0765c	SYH_CAMJE	GO:0005524; GO:0005737; GO:0004821; GO:0006427	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Histidine--tRNA ligase (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)
P41257	ileS Cj1061c	SYI_CAMJE	GO:0005524; GO:0002161; GO:0005737; GO:0004822; GO:0006428; GO:0008270	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Isoleucine--tRNA ligase (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)
P41258	lysS Cj0401	SYK_CAMJE	GO:0005524; GO:0005737; GO:0004824; GO:0006430; GO:0000287; GO:0003676	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)
Q9PNK3	leuS Cj1091	SYL_CAMJE	GO:0005524; GO:0002161; GO:0005737; GO:0004823; GO:0006429	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)
Q9PP85	metG metS Cj0838c	SYM_CAMJE	GO:0005524; GO:0005737; GO:0046872; GO:0004825; GO:0006431; GO:0000049	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Methionine--tRNA ligase (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)
Q9PHX1	proS Cj0543	SYP_CAMJE	GO:0005524; GO:0002161; GO:0005737; GO:0004827; GO:0006433	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)
Q9PNC0	argS Cj1175c	SYR_CAMJE	GO:0005524; GO:0004814; GO:0006420; GO:0005737	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Arginine--tRNA ligase (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)
Q9PIB3	serS Cj0389	SYS_CAMJE	GO:0005524; GO:0005737; GO:0016260; GO:0097056; GO:0004828; GO:0006434	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)
Q9PIS3	thrS Cj0206	SYT_CAMJE	GO:0005524; GO:0005737; GO:0046872; GO:0004829; GO:0006435	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Threonine--tRNA ligase (EC 6.1.1.3) (Threonyl-tRNA synthetase) (ThrRS)
Q9PPE4	valS Cj0775c	SYV_CAMJE	GO:0005524; GO:0002161; GO:0005737; GO:0004832; GO:0006438	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)
Q9PIB4	trpS Cj0388	SYW_CAMJE	GO:0005524; GO:0005737; GO:0004830; GO:0006436	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Tryptophan--tRNA ligase (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS)
Q9PN27	tyrS Cj1271c	SYY_CAMJE	GO:0005524; GO:0003723; GO:0005737; GO:0004831; GO:0006437	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Tyrosine--tRNA ligase (EC 6.1.1.1) (Tyrosyl-tRNA synthetase) (TyrRS)
Q9PIL5	tal Cj0281c	TAL_CAMJE	GO:0005975; GO:0005737; GO:0006098; GO:0004801	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Transaldolase (EC 2.2.1.2)
Q9PNB9	tatA Cj1176c	TATA_CAMJE	GO:0033281; GO:0005887; GO:0009306; GO:0008320; GO:0043953	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Sec-independent protein translocase protein TatA
Q9PHT7	tatB Cj0579c	TATB_CAMJE	GO:0033281; GO:0005887; GO:0008320; GO:0043953	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Sec-independent protein translocase protein TatB
Q9PHT8	tatC mttB Cj0578c	TATC_CAMJE	GO:0033281; GO:0005887; GO:0008320; GO:0043953	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Sec-independent protein translocase protein TatC
Q9PNT0	tgt Cj1010	TGT_CAMJE	GO:0046872; GO:0008479; GO:0008616; GO:0006400	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Queuine tRNA-ribosyltransferase (EC 2.4.2.29) (Guanine insertion enzyme) (tRNA-guanine transglycosylase)
Q9PI55	thiC Cj0453	THIC_CAMJE	GO:0051539; GO:0016829; GO:0009228; GO:0009229; GO:0008270	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Phosphomethylpyrimidine synthase (EC 4.1.99.17) (Hydroxymethylpyrimidine phosphate synthase) (HMP-P synthase) (HMP-phosphate synthase) (HMPP synthase) (Thiamine biosynthesis protein ThiC)
Q9PNL3	thiE Cj1081c	THIE_CAMJE	GO:0000287; GO:0009228; GO:0009229; GO:0004789	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Thiamine-phosphate synthase (TP synthase) (TPS) (EC 2.5.1.3) (Thiamine-phosphate pyrophosphorylase) (TMP pyrophosphorylase) (TMP-PPase)
Q9PNP6	thiG Cj1045c	THIG_CAMJE	GO:0036355; GO:0005737; GO:0016783; GO:0009229	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Thiazole synthase (EC 2.8.1.10)
Q9PJ85	thyX Cj0026c	THYX_CAMJE	GO:0006231; GO:0050660; GO:0050797	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Thymidylate synthase ThyX (TS) (TSase) (EC 2.1.1.148)
Q46108	tig Cj0193c	TIG_CAMJE	GO:0007049; GO:0051301; GO:0005737; GO:0003755; GO:0006457; GO:0015031	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Trigger factor (TF) (EC 5.2.1.8) (PPIase)
Q9PMK7	tilS Cj1453c	TILS_CAMJE	GO:0005524; GO:0005737; GO:0016879; GO:0006400	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	tRNA(Ile)-lysidine synthase (EC 6.3.4.19) (tRNA(Ile)-2-lysyl-cytidine synthase) (tRNA(Ile)-lysidine synthetase)
Q9PJ14	tolB Cj0112	TOLB_CAMJE	GO:0042597; GO:0017038	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Protein TolB
Q9PLZ2	topA Cj1686c	TOP1_CAMJE	GO:0003677; GO:0003917; GO:0006265; GO:0005694; GO:0000287	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	DNA topoisomerase 1 (EC 5.99.1.2) (DNA topoisomerase I) (Omega-protein) (Relaxing enzyme) (Swivelase) (Untwisting enzyme)
Q9PMQ6	tpiA Cj1401c	TPIS_CAMJE	GO:0005737; GO:0006094; GO:0006096; GO:0006098; GO:0004807	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Triosephosphate isomerase (TIM) (EC 5.3.1.1) (Triose-phosphate isomerase)
Q9PPE0	tpx Cj0779	TPX_CAMJE	GO:0005623; GO:0045454; GO:0008379	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Probable thiol peroxidase (EC 1.11.1.-)
Q0PB48	ctb Cj0465c	TRHBP_CAMJE	GO:0005737; GO:0020037; GO:0046872; GO:0019825; GO:0006810	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Group 3 truncated hemoglobin ctb (Cj-trHbP) (Truncated Hb)
Q9PP92	trmA Cj0831c	TRMA_CAMJE	GO:0030697	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	tRNA/tmRNA (uracil-C(5))-methyltransferase (EC 2.1.1.-) (EC 2.1.1.35) (tRNA (uracil(54)-C(5))-methyltransferase) (tRNA(m5U54)-methyltransferase) (RUMT) (tmRNA (uracil(341)-C(5))-methyltransferase)
Q9PN20	trmB Cj1278c	TRMB_CAMJE	GO:0008176	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase)
Q9PPJ4	trmD Cj0713	TRMD_CAMJE	GO:0005737; GO:0052906	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)
Q9PIF1	trpA Cj0349	TRPA_CAMJE	GO:0004834	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Tryptophan synthase alpha chain (EC 4.2.1.20)
Q9PIF2	trpB Cj0348	TRPB_CAMJE	GO:0004834	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Tryptophan synthase beta chain (EC 4.2.1.20)
Q9PI11	trpC Cj0498	TRPC_CAMJE	GO:0004425; GO:0000162	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Indole-3-glycerol phosphate synthase (IGPS) (EC 4.1.1.48)
Q9PIF3	trpF Cj0347	TRPF_CAMJE	GO:0004640; GO:0000162	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	N-(5'-phosphoribosyl)anthranilate isomerase (PRAI) (EC 5.3.1.24)
Q9PP96	truA Cj0827	TRUA_CAMJE	GO:0003723; GO:0009982; GO:0031119	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	tRNA pseudouridine synthase A (EC 5.4.99.12) (tRNA pseudouridine(38-40) synthase) (tRNA pseudouridylate synthase I) (tRNA-uridine isomerase I)
Q9PNJ2	truB Cj1102	TRUB_CAMJE	GO:0003723; GO:0009982; GO:0031119	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase)
Q9PMK3	truD Cj1457c	TRUD_CAMJE	GO:0003723; GO:0009982; GO:0031119	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	tRNA pseudouridine synthase D (EC 5.4.99.27) (tRNA pseudouridine(13) synthase) (tRNA pseudouridylate synthase D) (tRNA-uridine isomerase D)
Q0P8R5	tsaD gcp Cj1344c	TSAD_CAMJE	GO:0061711; GO:0005737; GO:0005506; GO:0004222; GO:0002949	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	tRNA N6-adenosine threonylcarbamoyltransferase (EC 2.3.1.234) (N6-L-threonylcarbamoyladenine synthase) (t(6)A synthase) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaD) (tRNA threonylcarbamoyladenosine biosynthesis protein TsaD)
Q9PIH5	ubiE Cj0324	UBIE_CAMJE	GO:0008425; GO:0009060; GO:0009234; GO:0006744	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE (EC 2.1.1.163) (EC 2.1.1.201) (2-methoxy-6-polyprenyl-1,4-benzoquinol methylase) (Demethylmenaquinone methyltransferase)
Q9PPF1	ubiX Cj0768c	UBIX_CAMJE	GO:0016831	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Flavin prenyltransferase UbiX (EC 2.5.1.-)
Q9PJ40	ung Cj0086c	UNG_CAMJE	GO:0006284; GO:0005737; GO:0004844	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uracil-DNA glycosylase (UDG) (EC 3.2.2.27)
Q9PIS4	uppP bacA upk Cj0205	UPPP_CAMJE	GO:0071555; GO:0016311; GO:0016021; GO:0009252; GO:0005886; GO:0008360; GO:0046677; GO:0050380	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Undecaprenyl-diphosphatase (EC 3.6.1.27) (Bacitracin resistance protein) (Undecaprenyl pyrophosphate phosphatase)
Q9PN13	upp Cj1286c	UPP_CAMJE	GO:0005525; GO:0044206; GO:0000287; GO:0004845; GO:0006223	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uracil phosphoribosyltransferase (EC 2.4.2.9) (UMP pyrophosphorylase) (UPRTase)
Q9PPM7	uvrB Cj0680c	UVRB_CAMJE	GO:0005524; GO:0003677; GO:0009432; GO:0005737; GO:0009381; GO:0004386; GO:0006289	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	UvrABC system protein B (Protein UvrB) (Excinuclease ABC subunit B)
Q9PN51	uvrC Cj1246c	UVRC_CAMJE	GO:0003677; GO:0009432; GO:0005737; GO:0009381; GO:0009380; GO:0006289	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	UvrABC system protein C (Protein UvrC) (Excinuclease ABC subunit C)
Q9PNM6	Cj1068	Y1068_CAMJE	GO:0016021; GO:0046872; GO:0004222; GO:0005886	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative zinc metalloprotease Cj1068 (EC 3.4.24.-)
Q9PNC3	Cj1172c	Y1172_CAMJE	GO:0003677; GO:0005737; GO:0006355; GO:0006351	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Probable transcriptional regulatory protein Cj1172c
Q9PN78	Cj1217c	Y1217_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Laccase domain protein Cj1217c
Q9PMR0	Cj1397	Y1397_CAMJE	GO:0046914	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein Cj1397
Q9PML1	Cj1449c	Y1449_CAMJE	GO:0010181; GO:0016491	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	UPF0306 protein Cj1449c
Q9PMJ7	Cj1463	Y1463_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein Cj1463
Q9PIX9	Cj0148c	Y148_CAMJE	GO:0004518; GO:0003676	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	UPF0102 protein Cj0148c
Q9PMC8	Cj1541	Y1541_CAMJE	GO:0005975; GO:0003824	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	UPF0271 protein Cj1541
Q9PM34	Cj1642	Y1642_CAMJE	GO:0003677; GO:0043590; GO:0005737	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Nucleoid-associated protein Cj1642
Q9PIQ8	Cj0236c	Y236_CAMJE	GO:0016021; GO:0005886	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein Cj0236c
Q9PIP2	Cj0253	Y253_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein Cj0253
Q9PIM5	Cj0270	Y270_CAMJE	GO:0006725; GO:0016853	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Probable tautomerase Cj0270 (EC 5.3.2.-)
Q9PID1	Cj0371	Y371_CAMJE	GO:0005886	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	UPF0323 lipoprotein Cj0371
Q9PIC8	Cj0374	Y374_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	UPF0234 protein Cj0374
Q9PI04	Cj0507	Y507_CAMJE	GO:0005737	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Maf-like protein Cj0507
Q9PHS3	Cj0593c	Y593_CAMJE	GO:0016021; GO:0005886	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	UPF0126 membrane protein Cj0593c
Q9PP77	Cj0846	Y846_CAMJE	GO:0016787; GO:0046872	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized metallophosphoesterase Cj0846 (EC 3.1.-.-)
P45492	Cj0983	Y983_CAMJE	GO:0005886	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized lipoprotein Cj0983
P45491	Cj0984	Y984_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein Cj0984
P45490	Cj0987c	Y987_CAMJE	GO:0016021; GO:0005886; GO:0055085	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein Cj0987c
P45489	Cj0990c	Y990_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein Cj0990c
Q0P9Q9	Cj0993c	Y993_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	UPF0763 protein Cj0993c
Q9PNU1	Cj0999c	Y999_CAMJE	GO:0016021; GO:0005886	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	UPF0324 membrane protein Cj0999c
Q9PJ06	ybeY Cj0121	YBEY_CAMJE	GO:0005737; GO:0004521; GO:0004222; GO:0006364; GO:0008270	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Endoribonuclease YbeY (EC 3.1.-.-)
Q9PIC3	yedY Cj0379c	YEDY_CAMJE	GO:0046872; GO:0043546; GO:0042128; GO:0016667; GO:0042597	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Sulfoxide reductase catalytic subunit YedY (EC 1.8.-.-)
Q9PNX7	yidC Cj0958c	YIDC_CAMJE	GO:0016021; GO:0005886; GO:0051205; GO:0015031	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Membrane protein insertase YidC (Foldase YidC) (Membrane integrase YidC) (Membrane protein YidC)
Q9PNX6	Cj0959c	YIDD_CAMJE	GO:0005886	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative membrane protein insertion efficiency factor
Q9PHN2	Cj0635	YQGF_CAMJE	GO:0006310; GO:0005737; GO:0004518; GO:0003676; GO:0000967	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative pre-16S rRNA nuclease (EC 3.1.-.-)
Q9PIN2	zupT Cj0263	ZUPT_CAMJE	GO:0016021; GO:0046873; GO:0005886; GO:0006829	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Zinc transporter ZupT
Q0P8S3	maf4 maf1 Cj1318 Cj1335	Q0P8S3_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P8P9	tmRNA Campy_jejun_700819 Cj1360c	Q0P8P9_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Proteolysis tag peptide encoded by tmRNA Campy_jejun_700819 (Putative proteolysis tag for 10Sa_RNA) (TmRNA Campy_jejun_700819 protein) (Fragment)
J7S161	tmRNA Campy_jejun_700819	J7S161_CAMJE		Campylobacter jejuni subsp. jejuni NCTC 11168-BN148	Proteolysis tag peptide encoded by tmRNA Campy_jejun_700819 (TmRNA Campy_jejun_700819 protein) (Fragment)
Q0P809	kgtP Cj1619	Q0P809_CAMJE	GO:0016021; GO:0055085; GO:0005215	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Alpha-ketoglutarate permease
Q0P8B8	Cj1500	Q0P8B8_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative integral membrane protein
Q0P8I3	hddC Cj1431c	Q0P8I3_CAMJE	GO:0016740	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Capsular polysaccharide heptosyltransferase
Q0P810	Cj1618c	Q0P810_CAMJE	GO:0003824	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative radical SAM domain protein
Q0P8H0	kpsD Cj1444c	Q0P8H0_CAMJE	GO:0016020; GO:0015159	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Capsule polysaccharide export system periplasmic protein
Q0P7X0	p19 Cj1659	Q0P7X0_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Periplasmic protein p19
Q0P8Q8	pldA Cj1351	Q0P8Q8_CAMJE	GO:0052740; GO:0006629; GO:0016020; GO:0008970; GO:0052739	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Phospholipase A (EC 3.1.1.32)
